source,latitude,longitude,complete_address,existing_archetype,predicted_archetype,final_archetype,archetype_label,number_stories,predicted_stories,stories_conf,roof_shape_u,predicted_roof,roof_conf,construction_type_u,predicted_construction,construction_conf,wall_cladding_u,status_u,steer_damage_rating,wind_damage_rating_u,predicted_damage,damage_conf,actual_damage,year_built_u,occupany_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,front_elevation_orientation,completed_by,EF_scale
undergrad,38.642311,-90.335283,"612 E Polo Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.925,gable,gable_family,0.803,masonry_un,masonry,0.995,"brick,wood",undamaged,,,none,0.745,0.0,1928.0,residential,202,isolated,recessed,6.0,w,Brian,1.0
undergrad,38.644408,-90.334531,"440 S Hanley Rd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.91,gable-hip_combo,gable_family,0.845,masonry_un,masonry,0.995,"brick,wood",undamaged,,,none,0.785,0.0,1929.0,residential,140,isolated,recessed,6.8,w,Brian,0.0
undergrad,38.644289,-90.334522,"444 S Hanley Rd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.905,gable-hip_combo,gable_family,0.772,masonry_un,masonry,1.0,"stone,brick",undamaged,,,none,0.54,0.0,1900.0,residential,259,isolated,recessed,7.5,w,Brian,0.0
undergrad,38.643628,-90.334611,"516 S Hanley Rd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.833,mansard,complex_family,0.63,masonry_un,masonry,0.96,"stone,brick,wood",undamaged,,,none,0.87,0.0,1927.0,business,368,isolated,right_on_street,7.4,w,Brian,1.0
undergrad,38.643353,-90.334728,"522 S Hanley Rd, Saint Louis, MO 63105",,7,19.0,t19,,2,0.511,,gable_family,0.4,,masonry,0.834,,,,,none,0.805,,1921.0,business,,,,,,Brian,1.0
undergrad,38.643344,-90.334156,"7625 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.675,gable-hip_combo,gable_family,0.771,masonry_un,masonry,0.97,"stone,brick,stucco,wood",undamaged,,,moderate,0.445,0.0,1925.0,residential,918,isolated,recessed,7.0,s,Brian,1.0
undergrad,38.644264,-90.334019,"445 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.932,gable,gable_family,0.855,masonry_un,masonry,0.97,"stucco,brick",undamaged,,,none,0.78,0.0,1926.0,residential,140,isolated,recessed,6.8,e,Brian,1.0
undergrad,38.644425,-90.333992,"437 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.935,gable,gable_family,0.867,masonry_un,masonry,0.98,"brick,vinyl",undamaged,,,none,0.68,0.0,1927.0,residential,123(un),isolated,recessed,7.0,e,Brian,0.0
undergrad,38.644067,-90.333028,"456 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.945,hip,hip_family,0.669,masonry_un,masonry,0.995,"brick,stone",undamaged,,,none,0.505,0.0,1928.0,residential,94,isolated,recessed,6.8,s,Brian,1.0
undergrad,38.644142,-90.333153,"452 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.95,gable,gable_family,0.885,masonry_un,masonry,0.99,"brick,stucco,wood",undamaged,,,none,0.48,0.0,1929.0,residential,106,isolated,recessed,7.0,s,Brian,1.0
undergrad,38.644231,-90.333256,"448 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.95,gable-hip_combo,gable_family,0.864,masonry_un,masonry,0.98,"brick,stucco",undamaged,,,none,0.65,0.0,1929.0,residential,148,isolated,recessed,6.8,w,Brian,1.0
undergrad,38.644336,-90.333333,"444 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.945,gable,gable_family,0.838,masonry_un,masonry,1.0,"brick,stucco",minor_damage,,,none,0.545,1.0,1929.0,residential,122,isolated,recessed,6.7,w,Brian,1.0
undergrad,38.644428,-90.333386,"440 Carswold Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.96,gable,gable_family,0.899,masonry_un,masonry,0.98,"brick,stucco",undamaged,,,none,0.63,0.0,1927.0,residential,85,isolated,recessed,6.8,w,Brian,0.0
undergrad,38.644472,-90.332817,"437 Oakley Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.92,gambrel,gable_family,0.805,masonry_un,masonry,0.995,brick,undamaged,,,none,0.495,0.0,1928.0,residential,147,isolated,recessed,6.4,e,Brian,1.0
undergrad,38.644361,-90.332731,"441 Oakley Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.935,gable-hip_combo,gable_family,0.798,masonry_un,masonry,0.985,brick,undamaged,,,none,0.49,0.0,1929.0,residential,125,isolated,recessed,6.7,e,Brian,1.0
undergrad,38.644233,-90.332569,"445 Oakley Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.98,gable,gable_family,0.889,masonry_un,masonry,0.99,"brick,stucco,wood",undamaged,,,none,0.62,0.0,1928.0,residential,80,isolated,recessed,7.3,e,Brian,1.0
undergrad,38.644308,-90.331944,"452 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.95,gable,gable_family,0.848,masonry_un,masonry,0.97,"brick,stone,wood",undamaged,,,moderate,0.43,0.0,1930.0,residential,107,isolated,recessed,6.8,w,Brian,1.0
undergrad,38.644167,-90.332025,"456 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.965,hip,hip_family,0.736,masonry_un,masonry,0.98,"brick,stucco",undamaged,,,none,0.475,0.0,1929.0,residential,261,isolated,recessed,5.3,w,Bri,1.0
undergrad,38.644033,-90.332081,"460 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.955,gable,gable_family,0.908,masonry_un,masonry,1.0,"brick,stone,wood,stucco",undamaged,,,none,0.52,0.0,1927.0,residential,146,isolated,recessed,7.0,w,Brian,1.0
undergrad,38.643797,-90.332275,"468 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.985,gable,gable_family,0.899,masonry_un,masonry,0.995,"stone,brick",undamaged,,,none,0.425,0.0,1937.0,residential,128,isolated,recessed,6.5,w,Brian,1.0
undergrad,38.643619,-90.332325,"474 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.96,gable,gable_family,0.809,masonry_un,masonry,0.99,"brick,vinyl",undamaged,,,none,0.5,0.0,1928.0,residential,245,isolated,recessed,6.4,w,Brian,1.0
undergrad,38.643439,-90.332342,"480 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.955,gable,gable_family,0.892,masonry_un,masonry,0.99,"bric,stone",undamaged,,,none,0.44,0.0,1931.0,residential,129,isolated,recessed,6.9,w,Brian,1.0
undergrad,38.643286,-90.332381,"484 Edgewood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.96,gable-hip_combo,gable_family,0.854,masonry_un,masonry,0.975,"brick, stucco",undamaged,,,none,0.46,0.0,1929.0,residential,134,isolated,recessed,5.9,w,Bri,1.0
undergrad,38.643886,-90.334253,"7648 Walinca Ter, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.885,gable,gable_family,0.839,masonry_un,masonry,1.0,"brick, stucco",undamaged,,,none,0.765,0.0,1927.0,residential,180,isolated,recessed,6.4,s,Bri,1.0
undergrad,38.643856,-90.333928,"7640 Walinca Ter, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.975,gable,gable_family,0.863,masonry_un,masonry,1.0,"brick, stucco",undamaged,,,none,0.655,0.0,1928.0,residential,184,isolated,recessed,6.4,s,Bri,1.0
undergrad,38.6439,-90.334119,"7644 Walinca Ter, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.905,gable-hip_combo,gable_family,0.844,masonry_un,masonry,1.0,"brick, stone, wood",undamaged,,,none,0.78,0.0,1930.0,residential,277,isolated,recessed,6.5,s,Bri,1.0
undergrad,38.643856,-90.333739,"7632 Walinca Ter, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.949,gable,gable_family,0.857,masonry_un,masonry,0.98,"brick,stucco,vinyl",undamaged,,,none,0.74,0.0,1925.0,residential,134,isolated,recessed,6.6,n,Brian,1.0
undergrad,38.643278,-90.333211,"7611 Wydown Blvd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.95,hip,hip_family,0.691,masonry_un,masonry,0.99,"brick,stucco",undamaged,,,none,0.69,0.0,1924.0,residential,249(un),isolated,recessed,6.4,s,Brian,1.0
undergrad,38.642806,-90.334472,"7624 Wydown Blvd, Saint Louis, MO 63105",19.0,14,19.0,t19,2.0,2,0.848,flat,flat,0.675,masonry_un,masonry,0.985,"stone,brick",undamaged,,,none,0.685,0.0,1930.0,business,243,row_end,right_on_street,6.5,n,Brian,1.0
undergrad,38.642281,-90.334861,"618 S Hanley Rd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.869,hip,hip_family,0.703,masonry_un,masonry,0.99,"brick,vinyl",undamaged,,,none,0.765,0.0,1910.0,residential,243,isolated,recessed,6.3,w,Brian,1.0
undergrad,38.642133,-90.334883,"622 S Hanley Rd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.73,flat,flat,0.655,masonry_un,masonry,0.995,"stone,brick",undamaged,,,none,0.685,0.0,1925.0,residential,225,isolated,recessed,8.3,w,Brian,1.0
undergrad,38.641956,-90.334889,"626 S Hanley Rd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.875,gable,gable_family,0.799,masonry_un,masonry,0.995,brick,minor_damage,,,none,0.76,1.0,1935.0,residential,182,isolated,recessed,6.9,w,Brian,1.0
undergrad,38.641911,-90.334414,"627 Forest Ct, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.789,gable-hip_combo,gable_family,0.739,masonry_un,masonry,0.985,brick,minor_damage,,,none,0.65,1.0,1935.0,residential,181,isolated,recessed,7.8,e,Brian,1.0
undergrad,38.642558,-90.333856,"610 Forest Ct, Saint Louis, MO 63105",19.0,14,19.0,t19,2.0,2,0.815,flat,flat,0.71,masonry_un,masonry,0.985,"stone,brick",undamaged,,,none,0.55,0.0,1940.0,residential,397,isolated,recessed,5.0,w,Brian,1.0
undergrad,38.642792,-90.333847,"7618 Wydown Blvd, Saint Louis, MO 63105",19.0,14,19.0,t19,2.0,2,0.86,flat,flat,0.675,masonry_un,masonry,0.975,"stone, brick",undamaged,,,none,0.495,0.0,1936.0,business,218,row_end,right_on_street,6.9,s,Bri,1.0
undergrad,38.642803,-90.333553,"7608 Wydown Blvd, Saint Louis, MO 63105",19.0,9,19.0,t19,1.0,1,0.7,flat,flat,0.7,masonry_un,masonry,0.955,brick,undamaged,,,none,0.805,0.0,1927.0,business,121,row_middle,right_on_street,3.3,s,Bri,1.0
undergrad,38.641833,-90.333461,"625 Westwood Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.757,flat,flat,0.745,masonry_un,masonry,0.965,"brick,stucco,wood,stone",undamaged,,,none,0.63,0.0,1924.0,residential,204,isolated,recessed,9.1,e,Brian,1.0
undergrad,38.642008,-90.333433,"621 Westwood Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.775,flat,flat,0.668,masonry_un,masonry,1.0,"brick,wood,stone",undamaged,,,none,0.585,0.0,1925.0,residential,204,isolated,recessed,9.1,e,Brian,1.0
undergrad,38.642181,-90.333417,"619 Westwood Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.795,flat,flat,0.59,masonry_un,masonry,0.99,"brick,stucco,wood,stone",undamaged,,,none,0.625,0.0,1924.0,residential,204,isolated,recessed,9.1,e,Brian,1.0
undergrad,38.642667,-90.332731,"7564 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.725,gable,gable_family,0.884,masonry_un,masonry,1.0,"brick,stone",undamaged,,,none,0.615,0.0,1941.0,residential,512,isolated,recessed,8.5,n,Brian,1.0
undergrad,38.642714,-90.332183,"7552 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.715,flat,flat,0.66,masonry_un,masonry,0.98,"brick,stucco,wood,stone",undamaged,,,none,0.465,0.0,1930.0,residential,301,isolated,recessed,10.2,n,Brian,1.0
undergrad,38.642642,-90.331847,"7542 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.715,gable,gable_family,0.907,masonry_un,masonry,0.985,brick,minor_damage,,,none,0.62,1.0,1940.0,residential,554,isolated,recessed,10.5,n,Brian,1.0
undergrad,38.642664,-90.331408,"7536 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.725,gable,gable_family,0.841,masonry_un,masonry,0.995,"brick,stone",undamaged,,,none,0.58,0.0,1940.0,residential,554,isolated,recessed,10.5,n,Brian,1.0
undergrad,38.642714,-90.331053,"7526 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.705,flat,flat,0.67,masonry_un,masonry,1.0,"brick,stucco,wood,stone",undamaged,,,none,0.585,0.0,1928.0,residential,218,isolated,recessed,10.7,n,Brian,1.0
undergrad,38.642736,-90.330808,"7520 Wydown Blvd, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.65,gable,gable_family,0.766,masonry_un,masonry,0.96,brick,undamaged,,,none,0.585,0.0,1949.0,residential,213,isolated,recessed,6.5,n,Brian,1.0
undergrad,38.642725,-90.330503,"7514 Wydown Blvd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.895,complex,complex_family,0.686,masonry_un,masonry,0.985,brick,undamaged,,,none,0.71,0.0,1927.0,residential,221,isolated,recessed,11.2,n,Alex,1.0
undergrad,38.642711,-90.330231,"7506 Wydown Blvd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.91,complex,complex_family,0.695,masonry_un,masonry,0.995,"stone,stucco",undamaged,,,none,0.435,0.0,1924.0,residential,269,isolated,recessed,6.8,n,Brian,1.0
undergrad,38.642722,-90.329958,"7500 Wydown Blvd, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.855,gable,gable_family,0.877,masonry_un,masonry,1.0,"brick,stucco",undamaged,,,none,0.455,0.0,1924.0,residential,103,isolated,recessed,6.6,n,Brian,1.0
undergrad,38.642417,-90.332931,"620 Westwood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.945,gable,gable_family,0.869,masonry_un,masonry,0.995,brick,undamaged,,,none,0.785,0.0,1946.0,residential,232,isolated,recessed,8.0,w,Bri,1.0
undergrad,38.642411,-90.332539,"7557 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.775,hip,hip_family,0.64,masonry_un,masonry,1.0,brick,undamaged,,,none,0.625,0.0,1937.0,residential,588,isolated,recessed,8.5,s,Brian,1.0
undergrad,38.642417,-90.332094,"7555 Byron Pl, Saint Louis, MO 63105",,8,19.0,t19,,3,0.708,,complex_family,0.715,,masonry,0.975,,,,,none,0.59,,1929.0,residential,,,,,,Brian,1.0
undergrad,38.642406,-90.331619,"7539 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.749,hip,hip_family,0.7,masonry_un,masonry,0.99,brick,undamaged,,,none,0.46,0.0,1938.0,residential,500,isolated,recessed,8.5,s,Brian,1.0
undergrad,38.642417,-90.331289,"7531 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.72,complex,complex_family,0.895,masonry_un,masonry,1.0,"brick, stone",undamaged,,,none,0.64,0.0,1938.0,residential,333,isolated,recessed,7.5,n,Bri,1.0
undergrad,38.642411,-90.33105,"7525 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.865,complex,complex_family,0.795,masonry_un,masonry,1.0,"brick, stone",undamaged,,,none,0.61,0.0,1938.0,residential,343,isolated,recessed,6.4,n,Bri,1.0
undergrad,38.642381,-90.330803,"7521 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.885,complex,complex_family,0.915,masonry_un,masonry,0.995,"brick, stone",undamaged,,,none,0.445,0.0,1928.0,residential,267,isolated,recessed,11.7,n,Bri,1.0
undergrad,38.642381,-90.330519,"7511 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.82,hip,hip_family,0.7,masonry_un,masonry,0.995,brick,undamaged,,,none,0.65,0.0,1957.0,residential,290,isolated,recessed,6.4,n,Bri,1.0
undergrad,38.642369,-90.330219,"7507 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.915,gable,gable_family,0.832,masonry_un,masonry,1.0,brick,undamaged,,,none,0.615,0.0,1935.0,residential,196,isolated,recessed,6.2,n,Bri,1.0
undergrad,38.642369,-90.330003,"7501 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.93,gable,gable_family,0.902,masonry_un,masonry,0.99,brick,minor_damage,,,none,0.545,1.0,1929.0,residential,230,isolated,recessed,6.5,s,Brian,1.0
undergrad,38.641539,-90.333581,"703 Westwood Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.77,complex,complex_family,0.755,masonry_un,masonry,0.995,"brick,wood",undamaged,,,none,0.79,0.0,1938.0,residential,680,isolated,recessed,10.1,e,Brian,1.0
undergrad,38.641228,-90.333614,"715 Westwood Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.675,mansard,complex_family,0.73,masonry_un,masonry,0.995,brick,undamaged,,,none,0.735,0.0,1936.0,residential,311,isolated,recessed,9.6,e,Bri,1.0
undergrad,38.640672,-90.333658,"731 Westwood Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.912,complex,complex_family,0.714,masonry_un,masonry,1.0,"brick,stone,stucco",undamaged,,,none,0.79,0.0,1936.0,residential,361,isolated,recessed,10.7,e,Alex,1.0
undergrad,38.640367,-90.333753,"745 Westwood Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.72,complex,complex_family,0.78,masonry_un,masonry,0.99,brick,undamaged,,,none,0.835,0.0,1938.0,residential,681,isolated,recessed,9.5,e,Brian,0.0
undergrad,38.641931,-90.332925,"7570 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.87,complex,complex_family,0.86,masonry_un,masonry,1.0,brick,undamaged,,,none,0.785,0.0,1929.0,residential,721,isolated,recessed,9.6,s,Bri,1.0
undergrad,38.641908,-90.332522,"7558 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.76,complex,complex_family,0.78,masonry_un,masonry,0.995,"brick,stucco,wood,stone",minor_damage,,,none,0.685,1.0,1928.0,residential,602,isolated,recessed,11.5,n,Brian,1.0
undergrad,38.641947,-90.332075,"7546 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.865,complex,complex_family,0.885,masonry_un,masonry,1.0,"brick,stucco,wood,stone",minor_damage,,,none,0.445,1.0,1936.0,residential,632,isolated,recessed,14.0,n,Brian,1.0
undergrad,38.641933,-90.331728,"7542 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.85,complex,complex_family,0.865,masonry_un,masonry,1.0,"brick,stucco,wood",decent_damage,,,moderate,0.4,2.0,1928.0,residential,194,isolated,recessed,12.1,n,Brian,1.0
undergrad,38.641958,-90.331494,"7536 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.82,complex,complex_family,0.85,masonry_un,masonry,0.985,brick,minor_damage,,,none,0.485,1.0,1938.0,residential,190,isolated,recessed,10.7,n,Alex,1.0
undergrad,38.641939,-90.331253,"7532 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.77,complex,complex_family,0.87,masonry_un,masonry,1.0,brick,undamaged,,,none,0.43,0.0,1929.0,residential,182,isolated,recessed,10.7,n,Brian,1.0
undergrad,38.641939,-90.331053,"7526 Byron Pl, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.835,hip,hip_family,0.63,masonry_un,masonry,1.0,brick,minor_damage,,,moderate,0.435,1.0,1949.0,residential,203,isolated,recessed,6.1,n,Alex,1.0
undergrad,38.641967,-90.330811,"7520 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.86,complex,complex_family,0.905,masonry_un,masonry,0.985,brick,minor_damage,,,none,0.57,1.0,1929.0,residential,288,isolated,recessed,12.1,n,Alex,1.0
undergrad,38.641969,-90.330539,"7514 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.71,complex,complex_family,0.765,masonry_un,masonry,1.0,brick,undamaged,,,none,0.495,0.0,1929.0,residential,266,isolated,recessed,10.1,s,Bri,1.0
undergrad,38.641942,-90.3302,"7506 Byron Pl, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.64,flat,flat,0.63,masonry_un,masonry,0.995,brick,undamaged,,,none,0.5,0.0,1928.0,residential,338,isolated,recessed,11.6,n,Alex,1.0
undergrad,38.641669,-90.332325,"7553 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.865,complex,complex_family,0.885,masonry_un,masonry,0.995,brick,undamaged,,,none,0.715,0.0,1936.0,residential,669,isolated,recessed,10.7,n,Bri,1.0
undergrad,38.641647,-90.331967,"7545 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.815,hip,hip_family,0.663,masonry_un,masonry,1.0,brick,minor_damage,,,none,0.6,1.0,1947.0,residential,283,isolated,recessed,9.1,w,Alex,1.0
undergrad,38.64165,-90.331739,"7541 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.755,complex,complex_family,0.78,masonry_un,masonry,0.995,brick,minor_damage,,,none,0.435,1.0,1938.0,residential,314,isolated,recessed,8.5,n,Bri,1.0
undergrad,38.641628,-90.331511,"7537 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.91,complex,complex_family,0.865,masonry_un,masonry,0.995,"brick, stone",undamaged,,,none,0.47,0.0,1928.0,residential,222,isolated,recessed,8.5,n,Bri,1.0
undergrad,38.641647,-90.331275,"7533 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.91,complex,complex_family,0.91,masonry_un,masonry,0.995,"brick, stone",undamaged,,,none,0.62,0.0,1928.0,residential,329,isolated,recessed,11.7,n,Bri,1.0
undergrad,38.641653,-90.33105,"7525 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.895,complex,complex_family,0.87,masonry_un,masonry,1.0,brick,undamaged,,,none,0.605,0.0,1928.0,residential,234,isolated,recessed,8.4,s,Brian,1.0
undergrad,38.641617,-90.330803,"7519 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.925,complex,complex_family,0.84,masonry_un,masonry,0.995,"brick,stone",minor_damage,,,none,0.515,1.0,1927.0,residential,243,isolated,recessed,9.6,s,Brian,1.0
undergrad,38.641617,-90.330517,"7515 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.885,complex,complex_family,0.885,masonry_un,masonry,0.995,"brick,stone,stucco",minor_damage,,,none,0.535,1.0,1927.0,residential,255,isolated,recessed,10.6,s,Brian,1.0
undergrad,38.641622,-90.330242,"7507 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.885,complex,complex_family,0.895,masonry_un,masonry,0.985,"brick,stucco,wood,stone",minor_damage,,,none,0.445,1.0,1927.0,residential,240,isolated,recessed,10.7,s,Brian,1.0
undergrad,38.641614,-90.329997,"7501 Parkdale Ave, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.95,complex,complex_family,0.77,masonry_un,masonry,0.99,"brick,stucco,wood",undamaged,,,none,0.555,0.0,1929.0,residential,236,isolated,recessed,6.9,e,Bri,1.0
undergrad,38.641197,-90.329989,"7500 Parkdale Ave, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.98,complex,complex_family,0.62,masonry_un,masonry,0.995,brick,undamaged,,,none,0.5,0.0,1927.0,residential,235,isolated,recessed,6.5,s,Bri,1.0
undergrad,38.641183,-90.330253,"7510 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.895,complex,complex_family,0.875,masonry_un,masonry,1.0,"brick, stucco",undamaged,,,none,0.66,0.0,1930.0,residential,332,isolated,recessed,10.1,s,Bri,1.0
undergrad,38.641161,-90.331167,"7528 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.905,complex,complex_family,0.86,masonry_un,masonry,0.985,"brick, stone",undamaged,,,none,0.55,0.0,1928.0,residential,840,isolated,recessed,10.6,s,Bri,1.0
undergrad,38.641136,-90.332322,"7552 Parkdale Ave, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.92,complex,complex_family,0.9,masonry_un,masonry,1.0,"brick,stone,stucco",undamaged,,,none,0.63,0.0,1928.0,residential,827,isolated,recessed,10.7,s,Bri,1.0
undergrad,38.640894,-90.333006,"7571 Buckingham Dr, Saint Louis, MO 63105",19.0,7,19.0,t19,2.0,2,0.794,complex,complex_family,0.815,masonry_un,masonry,0.985,"stone,brick,stucco",minor_damage,,,none,0.705,1.0,1937.0,residential,704,isolated,recessed,7.2,s,Brian,1.0
undergrad,38.640872,-90.332672,"7563 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.86,complex,complex_family,0.9,masonry_un,masonry,0.995,brick,minor_damage,,,none,0.72,1.0,1926.0,residential,233,isolated,recessed,11.7,e,Brian,1.0
undergrad,38.640878,-90.332406,"7557 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.82,complex,complex_family,0.835,masonry_un,masonry,0.99,"brick,stone",undamaged,,,none,0.78,0.0,1935.0,residential,233,isolated,recessed,11.5,w,Brian,1.0
undergrad,38.640847,-90.331728,"7543 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.84,complex,complex_family,0.82,masonry_un,masonry,0.995,"brick,wood",undamaged,,,none,0.65,0.0,1929.0,residential,208,isolated,recessed,9.5,s,Brian,1.0
undergrad,38.640853,-90.331508,"7537 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.835,complex,complex_family,0.9,masonry_un,masonry,1.0,"brick,stone",undamaged,,,none,0.44,0.0,1929.0,residential,204,isolated,recessed,10.8,s,Brian,1.0
undergrad,38.640844,-90.331281,"7533 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.925,complex,complex_family,0.915,masonry_un,masonry,0.995,"brick,stone,stucco",undamaged,,,none,0.585,0.0,1929.0,residential,227,isolated,recessed,8.5,n,Bri,1.0
undergrad,38.640861,-90.331047,"7527 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.775,complex,complex_family,0.87,masonry_un,masonry,0.995,"brick,stucco,wood,stone",undamaged,,,none,0.645,0.0,1929.0,residential,224,isolated,recessed,9.6,n,Bri,1.0
undergrad,38.640886,-90.330686,"7515 Buckingham Dr, Saint Louis, MO 63105",19.0,8,19.0,t19,3.0,3,0.74,complex,complex_family,0.81,masonry_un,masonry,1.0,"brick, stucco",undamaged,,,none,0.59,0.0,1929.0,residential,910,isolated,recessed,10.6,n,Bri,1.0
