source,latitude,longitude,complete_address,archetype,number_stories,year_built_u,occupany_u,building_area_m2,roof_shape_u,construction_type_u,wall_cladding_u,status_u,wind_damage_rating_u,steer_damage_rating,completed_by,front_elevation_orientation,building_urban_setting,building_position_on_street,buidling_height_m
steer,38.668115812,-90.2364677295,4324 Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6680185119,-90.2407297705,4471 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6676721551,-90.2462181075,4640 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6715784907,-90.242767,3610 Cora Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6704785397,-90.2400792477,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6625789829,-90.2477660787,4578 Saint Ferdinand Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6677669492,-90.2401911095,4453 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6720803884,-90.2424434283,4626 Natural Bridge Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6634237642,-90.2485270957,4611 Saint Ferdinand Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6533728232,-90.261457831,,,,,Residential-Multi-family,,,,,,,Substantial to Heavy,Yi Zhao,,,,
steer,38.6703516385,-90.2401599616,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6686385955,-90.2443620244,4615 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.662609132,-90.2560453855,4826 Cote Brilliante Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6603118248,-90.2532055721,4651 Dr Martin Luther King Dr St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6716360498,-90.241477513,4558 Natural Bridge Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6628907706,-90.2564979583,4840 Cote Brilliante Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6702135596,-90.2402471208,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.661362979,-90.2506431909,1809 Cora Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.669188682,-90.2445092183,4628 Elmbank Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6714443282,-90.2408672599,4540 Natural Bridge Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6692399302,-90.2403911904,3510 N Taylor Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6681408613,-90.2396856318,4448 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6712931103,-90.240618996,4532 Natural Bridge Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6701394845,-90.2397401545,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6534372754,-90.2614465001,,,,,Residential-Multi-family,,,,,,,Substantial to Heavy,Yi Zhao,,,,
steer,38.6683327813,-90.2450390497,4624 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6673561492,-90.2380407111,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6648136535,-90.2586824055,4946 Cote Brilliante Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6699946344,-90.2399033519,,,,,Residential-Single Family,,,,,,,Substantial to Heavy,,,,,
steer,38.6678239151,-90.2455157998,4629 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6679691042,-90.2469104945,4666 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6711418769,-90.2402658848,4520 Natural Bridge Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6645670108,-90.2595118422,4961 Warwick Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6611631443,-90.2586371698,,,,,"Commercial,Residential-Single Family,School",,,,,,,Very Heavy,,,,,
steer,38.6580617422,-90.2567120947,,,,,Residential-Multi-family,,,,,,,Substantial to Heavy,Yi Zhao,,,,
steer,38.6621141749,-90.258302902,4877 Dr Martin Luther King Dr åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6707943686,-90.2414731408,4549 Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6602036325,-90.2562687953,,,,,"Commercial,Residential-Single Family,School",,,,,,,Negligible to Slight,,,,,
steer,38.6655940754,-90.2459896033,4583 Maffitt Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6677443121,-90.2453736083,4623 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6689149616,-90.2356931997,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6636503384,-90.244124069,2705 N Taylor Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6536379845,-90.2614188153,,,,,Residential-Multi-family,,,,,,,Negligible to Slight,Yi Zhao,,,,
steer,38.6670814061,-90.239705242,4430 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.660416017,-90.2562455227,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6706289019,-90.2409762913,4533 Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6637025307,-90.2585066858,4924 Warwick Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6651560455,-90.2438261142,4522 St Louis Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6695803869,-90.2388008077,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.6675792597,-90.244974069,4611 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6705809962,-90.2409248671,4529 Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6639099626,-90.2589602722,4940 Warwick Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6532125012,-90.2605403142,,,,,Residential-Multi-family,,,,,,,Negligible to Slight,Yi Zhao,,,,
steer,38.6578337314,-90.256730263,,,,,Residential-Multi-family,,,,,,,Moderate,Yi Zhao,,,,
steer,38.6705340387,-90.240746254,,,,,Residential-Single Family,,,,,,,Substantial to Heavy,,,,,
steer,38.6599024269,-90.2549285396,,,,,"Commercial,Residential-Single Family,School",,,,,,,Moderate,,,,,
steer,38.6674841019,-90.2447613877,4603 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6569497125,-90.2590871279,,,,,Residential-Multi-family,,,,,,,Negligible to Slight,Yi Zhao,,,,
steer,38.6638500417,-90.2588209769,4936 Warwick Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.659497432,-90.253809859,,,,,"Commercial,Residential-Single Family,School",,,,,,,Destruction,,,,,
steer,38.6623560345,-90.251753028,4648 Leduc St St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6577524459,-90.25675613,,,,,Residential-Multi-family,,,,,,,Negligible to Slight,Yi Zhao,,,,
steer,38.6637346243,-90.2586345694,4928 Warwick Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.667382999,-90.2369668193,,,,,Residential-Single Family,,,,,,,Negligible to Slight,,,,,
steer,38.662319162,-90.2516458524,4644 Leduc St St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6560934786,-90.2542049383,4643 Newberry Terr åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6643516919,-90.2484215052,4625 Cottage Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6686601063,-90.2367154434,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6679365405,-90.2391835924,4432 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6560764118,-90.2539504965,4635 Newberry Terr åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6644707176,-90.2486569841,4633 Cottage Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6613774318,-90.2472186,4538 N Market St St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6571579686,-90.2568288881,,,,,Residential-Multi-family,,,,,,,Moderate,Yi Zhao,,,,
steer,38.6685467768,-90.2395350299,4453 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6618837476,-90.2515032838,1805 Dick Gregory Pl St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6573353508,-90.2568580035,,,,,Residential-Multi-family,,,,,,,Moderate,Yi Zhao,,,,
steer,38.6599982412,-90.2534263815,,,,,"Commercial,Residential-Single Family,School",,,,,,,Very Heavy,,,,,
steer,38.6635041585,-90.2590650097,4935 Aldine Pl åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6644934616,-90.2496931411,4660 Cottage Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6672592252,-90.244279844,4553 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.660764663,-90.2518346585,1702 Dick Gregory Pl St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6560154157,-90.2535172428,4623 Newberry Terr åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6642722806,-90.2588672067,4943 Warwick Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6672071936,-90.2452194193,4608 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6693317079,-90.2391445891,4454 Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.667896608,-90.2390124633,4424 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6622371412,-90.2499670701,1911 Cora Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6675663769,-90.2433096146,4530 Greer Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6593489627,-90.2508408663,4595 Dr Martin Luther King Dr St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.668632228,-90.239610255,4455 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6672457987,-90.2452843896,4610 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.662325696,-90.249898743,1917 Cora Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6673291537,-90.2367882549,,,,,Residential-Single Family,,,,,,,Very Heavy,,,,,
steer,38.6569162806,-90.2568393223,,,,,Residential-Multi-family,,,,,,,Moderate,Yi Zhao,,,,
steer,38.6568119323,-90.2555251114,4728 Vernon Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.667259061,-90.245426819,4614 Labadie Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.663140184,-90.2502960469,4649 N Market St St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6635468363,-90.2474533052,4582 Cottage Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6567648823,-90.2568791441,,,,,Residential-Multi-family,,,,,,,Moderate,Yi Zhao,,,,
steer,38.6627201893,-90.2551804568,4807 Cote Brilliante Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6688396872,-90.2402019346,4475 Ashland Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6575270422,-90.2503091485,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
steer,38.6660708269,-90.2441595776,4527 St Louis Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6625636185,-90.2547618221,4771 Cote Brilliante Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6630238244,-90.2476194739,4579 Saint Ferdinand Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6663900808,-90.2386261161,3116 N Newstead Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6567938689,-90.255188332,4716 Vernon Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6650509211,-90.2446416323,4539 Maffitt Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6659285408,-90.2367341226,3115 Clarence Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6694599582,-90.236350589,,,,,Residential-Single Family,,,,,,,Moderate,,,,,
steer,38.6695554704,-90.2397484662,4474 Lexington Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Very Heavy,,,,,
steer,38.6660967952,-90.2366191324,3123 Clarence Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6651655895,-90.2448884421,4547 Maffitt Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.662567648,-90.2513313739,4641 Leduc St St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6678493958,-90.240715359,4467 Elmbank Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.659046418,-90.250332216,4571 Dr Martin Luther King Dr St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Moderate,,,,,
steer,38.6662047354,-90.236531434,3123 Clarence Ave åœ£è·¯æ˜“æ–¯ MO 63115 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6628266964,-90.2471870262,4565 Saint Ferdinand Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Destruction,,,,,
steer,38.6617735744,-90.2541361274,4738 Cote Brilliante Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Substantial to Heavy,,,,,
steer,38.6558310549,-90.257265176,,,,,Residential-Multi-family,,,,,,,Negligible to Slight,Yi Zhao,,,,
steer,38.6667388586,-90.2457640512,4613 St Louis Ave St. Louis MO 63115 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6559793633,-90.2529330769,4607 Newberry Terr åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6610091062,-90.253204557,1525 Marcus Ave åœ£è·¯æ˜“æ–¯ MO 63113 US,,,,"Commercial,Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6648634757,-90.2480550674,4618 Kennerly Ave St. Louis MO 63113 US,,,,"Residential-Multi-family,Residential-Single Family",,,,,,,Negligible to Slight,,,,,
steer,38.6576129159,-90.2484408591,,,,,"Commercial,Residential-Single Family,School",,,,,,,Substantial to Heavy,,,,,
